iban,bank,name,ammount
ES3229798141258157494666,CecaBank,Toni del Fabregat,5419
ES4779497936140630238381,Santander,Teófilo Codina,2464
ES2390869173187156423025,BBVA,Gaspar Primitivo Lozano Barceló,5816
ES4141778661643479230339,Deutsche Bank,Isabela Lucas-Pomares,5581
ES5400412615826910636924,Cajamar,Trinidad Duarte Reyes,8962
ES0983150912048761776490,ING,Severiano Vigil,5151
ES5662370194456523877062,ING,Samu Girón Viña,5592
ES6727344966920762166055,Deutsche Bank,Fabiola del Tomé,1309
ES4008363592002165618789,BBVA,Fidela Flores Hernando,4178
ES3013597342186214415617,Cajamar,Pelayo Ernesto Ávila Trillo,5643
ES6128999820504380668974,Santander,Anabel Santamaria Casas,1318
ES7130658200619987699706,CecaBank,Natanael Mario Arias Ferrández,9073
ES9078085357466171591657,BancaMarch,Dominga Piñol Carvajal,6680
ES6240091168098810592610,CaixaBank,Óscar Nogués Solana,4848
ES9786317941365588220247,ING,Ema Andres-Herrero,4546
ES4345980085414892719458,Sabadell,Susana Rosa Aguirre,451
ES3963384483712943495477,BancaMarch,Albina Parra Carrillo,1556
ES4068360885504144120131,Kutxa,María Cristina Azcona Orozco,563
ES7571939956394702779031,Sabadell,Eva María Fuster Costa,4535
ES9154447871488948771782,ING,Pepita Camino,5066
ES4239693258336138859902,ING,Jesús Planas Jara,6673
ES4255432233860423280064,Kutxa,Ariadna Chaparro Benavides,3675
ES2781257823389932691868,Sabadell,Manuel Villalba Bermudez,3426
ES6968745987510756908157,ING,Ema Fábregas Sobrino,7451
ES7178213529274898150348,Santander,Juan Bautista Guzman Chaparro,1390
ES3200129797179264402975,CaixaBank,Manola Oliva Oliver,9398
ES4412263057542131285491,Deutsche Bank,Corona Flor Cañas,5150
ES8799013227776812595694,BBVA,Nico Campillo Hernández,7878
ES2501214755214931017174,CecaBank,Gil Gutiérrez Gomez,6883
ES9356952386341986381596,BancaMarch,Armando Balaguer Alsina,7623
ES9637123237765643639434,BBVA,Claudia del Arellano,8226
ES6709534906158569011254,Kutxa,Rosenda Carbonell Estrada,8194
ES1198532775581523053228,IberCaja,Norberto Severo Bosch Mas,7024
ES6700238967457581948467,Deutsche Bank,Onofre Corral Baena,2424
ES4105179796016459838885,Sabadell,Marisol Torralba Duran,807
ES1809795734309476357023,ING,Petrona Escalona Alonso,2861
ES7611127299933009529566,ING,María Luisa Vallejo Ballesteros,624
ES9817976213957994799933,BancaMarch,Leocadia de Múñiz,2474
ES2760543935594543140062,IberCaja,Julio César Roig Casals,6114
ES2233449854915965525839,Sabadell,Obdulia Lozano-Rosell,3292
ES6800362324902680759336,Cajamar,Artemio Gabino Fernández Quintero,2387
ES2353740773666867049935,ING,Marcelino Hermenegildo Mesa Soto,6767
ES5415068124156766481515,Santander,Aurelia Ibáñez,7911
ES1356067319358245453885,Bankinter,Ana Sofía Bárbara Peña Gómez,5823
ES1680555876727082984858,CecaBank,Tania Carnero Feijoo,9572
ES5662193603319042542528,IberCaja,Isidora Pineda,3373
ES2885201822994110408956,Cajamar,Nilda Arteaga Bustos,5893
ES3365382536757549707886,Santander,Patricio Rivas Galan,5760
ES8473684289751700172590,CecaBank,Dorotea Griselda Arias Sierra,179
ES5975508342113641924261,CaixaBank,Lourdes Sarita Anguita Leiva,5884
ES1164451502316369479179,Bankinter,Ambrosio Velázquez Pombo,5331
ES5424990686383530031090,Deutsche Bank,Leonel Zabaleta Blanes,7819
ES1168618219834504089490,IberCaja,Eusebia del Valbuena,9278
ES3871720023709572491830,CaixaBank,Ramiro Falcó Pinto,7249
ES2285258338790091771634,Deutsche Bank,Fulgencio Hoyos Escribano,2107
ES6875497332258539855115,Santander,Olalla Durán Bustos,3452
ES5348387975609510255673,ING,Delia Infante Llorens,1548
ES8520849001644229375025,CecaBank,Miriam Tania Andrade Contreras,4122
ES7216775814808946151176,CecaBank,Vito Marín Acedo,1028
ES1772920665008960028071,Deutsche Bank,Eduardo Mármol Nogueira,1688
ES2217584405076420817448,Kutxa,Cristina Becerra Cámara,3813
ES5222654966697618130825,Santander,Vera Hervás Arregui,5506
ES6017247918270372420351,BBVA,Candelas María Jesús Velasco Madrigal,7663
ES3266245008457490256600,Cajamar,Azeneth Tudela Rocamora,6012
ES7072989673178175782144,Deutsche Bank,Pelayo Barranco Carrasco,7860
ES6296707860977647454813,Kutxa,Elba Rueda Chamorro,7282
ES8706575511770294357608,Bankinter,María Fernanda Perea Armengol,1228
ES2539136536471560660031,Santander,Rosalinda Higueras Menendez,1196
ES3244987692693266088791,Cajamar,Nydia de Infante,3798
ES1768462353324040188440,Cooperativo,Violeta Maricruz Santiago Ibañez,8003
ES4890968308278907783662,CaixaBank,Juan Pablo Aguiló Marin,3763
ES2180856671042330766916,Deutsche Bank,Severo Tur Romeu,8336
ES3929516379982077408078,BBVA,Darío del Parejo,8685
ES6813172888712125652110,Sabadell,Dionisio Corominas Heras,2422
ES0700030753079758613639,Bankinter,Ana Belén Ros Lerma,8686
ES1390142009260491817701,CaixaBank,Dafne Sanmartín Francisco,9089
ES1275227763058727120947,Santander,Abril Albero Román,5447
ES8912154074221337795966,CaixaBank,Agustina del Tejero,397
ES6279710848747315154639,CaixaBank,Isaías Morata,8099
ES3376194371046206780429,IberCaja,Susana Ramírez Castro,4332
ES6385842143562183833063,Santander,Paz Múñiz Castañeda,8441
ES4076387983553067005756,CecaBank,Juan Bautista Gascón Villaverde,8924
ES3088771661932335991881,Cajamar,Eusebia Tejedor-Montenegro,1663
ES1078160425308013790251,BancaMarch,Fulgencio Gomez Carpio,7494
ES4842220986419054233728,ING,Julie Quiroga Ramos,1070
ES2568850590804235340228,Cooperativo,Inmaculada Llabrés Sanchez,3640
ES4752288840837570396162,Santander,Kike Cuadrado-Vera,4520
ES8199426761401483903502,Cajamar,Ainoa Florencia Godoy Quiroga,1504
ES4945732371099875871327,Deutsche Bank,Flor Mena Bernal,5834
ES8185850041175367788342,Santander,Juan Antonio Basilio León Gálvez,5444
ES1621278351012651657434,CecaBank,Jose Carlos Reig Pérez,9460
ES5469366216201462328704,BancaMarch,Maricruz Cornejo Mata,1092
ES4592255344775580204742,IberCaja,Regina Amat Galiano,4019
ES5676937564117253784754,Cooperativo,Serafina Ribas-Vicens,4683
ES9542687846991722899765,ING,Desiderio Ocaña Sevilla,4442
ES4975823857667752620862,Cooperativo,Jose Ramón Cerro,5328
ES6878839244704652986760,BancaMarch,Óscar Flores Flores,4957
ES2643991310333691815027,Santander,Abraham Castejón Suárez,2115
ES9443397753565953781887,Cooperativo,Amarilis Charo Aliaga Rovira,5390
ES9736969421899437589167,Deutsche Bank,Jose Angel Andrés Felipe Donoso Cañete,243
ES2744741575923626554443,Sabadell,Victoria Serra Villar,276
ES7371466943045672333625,Cajamar,Ruperto Iborra Osorio,9151
ES0513443749715427917260,Deutsche Bank,Odalis Moles Lopez,9708
ES1201803052745280312696,IberCaja,Obdulia Cervantes Martínez,340
ES3915755362405337819611,Deutsche Bank,Josefina de Machado,1190
ES2000558652559198612992,Deutsche Bank,Maricruz de Zamorano,5359
ES7835033300109325562116,Santander,Azeneth Uría Sandoval,1689
ES9876513259072709731304,Sabadell,Ruy Márquez Ruiz,5429
ES3607430534782161918246,Deutsche Bank,Tatiana Padilla-Bravo,5539
ES3767249167962023128785,Santander,Maximino Bou Cuevas,5181
ES0985650014438003163196,Cooperativo,Lupe Pacheco,4266
ES9769099745850876908229,BancaMarch,Leyre Diéguez Almansa,7496
ES1596402570051653135160,Deutsche Bank,Máximo Alfonso Bonet Tello,1526
ES2438486111878628344996,Sabadell,Sarita Blazquez,1595
ES9285977817214993775356,BBVA,Juanita Araceli Coloma Alberto,7315
ES8088333572736734891625,Sabadell,Roque Mercader Duran,9617
ES2620402245781282786380,CecaBank,Graciana Ledesma Abellán,7624
ES9327564977296955783891,Santander,Marisela Rios Pedraza,9447
ES6643367405338953331619,BancaMarch,Octavia Torrijos Lozano,9247
ES4282073988200717389878,Santander,Eva Maestre Marco,4799
ES3825593062317374584711,ING,Edmundo Roig Ros,7661
ES7669641244614349068317,Cajamar,Miguel Vizcaíno Téllez,2994
ES9260431708634402220197,Deutsche Bank,Yésica Marquez Garcés,216
ES5682904178786983764489,Cajamar,Arsenio Gimeno,9318
ES1631113487704598315263,Santander,Nicolasa Martín-Mayol,5460
ES6897823170614780901599,ING,Luís Nuñez Cabo,9423
ES9013016032736286123974,ING,Gabriela Pulido Manzanares,2299
ES0744894716365101121316,BancaMarch,Espiridión Colomer Aller,4875
ES7833347713836849978498,Bankinter,Juan José Castillo Crespo,9053
ES0340522142125246936468,Sabadell,Tadeo Linares Huguet,5875
ES1228520192377034756453,CaixaBank,Diana Catalá Arrieta,4153
ES3507850163186455713542,ING,Alfonso Pintor Perea,9285
ES1848774737641956491701,Bankinter,Nereida Zorrilla Valentín,9223
ES7747639749340349470349,BancaMarch,Graciana Escribano Granados,9838
ES2270176240765785210092,Cooperativo,Bernabé Cardona Falcó,4201
ES3464825331554706463479,Bankinter,Milagros Ballesteros Barceló,9340
ES1596432755128353765877,BBVA,Gaspar Hidalgo Sosa,1632
ES3232920373118686288142,BBVA,Juan Bautista España Vizcaíno,5793
ES7133250692904093841410,Kutxa,Fabricio Saura-Cabrera,7095
ES7116528107023591871612,Kutxa,Angelita de Asensio,3842
ES1027439803659871386892,CaixaBank,Ariel Clavero Jerez,8263
ES8028080059136134992328,Sabadell,Heliodoro Ricardo Toledo Jáuregui,7791
ES7867271332935378231099,Santander,Brunilda Peña,4990
ES8887011612390846027481,Santander,Irene del Pallarès,3559
ES2032171527743254647575,Bankinter,Aurelia Cabrera Ribas,3091
ES7078547750852855352660,CaixaBank,Edelmiro Abascal Padilla,8814
ES6001866441163302521268,Cooperativo,Elisa Llamas,1804
ES7103927439954634923642,BBVA,Crescencia Barral-Torralba,6737
ES2272472019978866717165,Cooperativo,Jovita Martorell Piña,7115
ES1212871527610707759670,CecaBank,Febe Guillen,8109
ES1104394793432520216969,BBVA,Remigio Moisés Baquero Cuesta,1600
ES3533753429652245576010,BancaMarch,Manu Fuentes Sanz,6768
ES2062800576482638134349,BBVA,Josep Mena-Fernandez,5769
ES1623002721608135815952,BBVA,Carmela de Jove,3835
ES5833922239993711132820,IberCaja,Carmela Berrocal Barón,1408
ES9365508544547542089593,BBVA,María Del Carmen Llanos Coronado,7294
ES4335491061389755904951,Kutxa,Juanito Jurado Moles,6485
ES2819278030908549414682,CaixaBank,Rosaura Ugarte Merino,5360
ES9704434321559280353843,Bankinter,Julie Vizcaíno Guitart,3112
ES1423677731340514151940,Cajamar,Angelina Araceli Amigó Poza,8942
ES5658511397829622054436,Sabadell,Consuela Esparza-Viana,7899
ES1732013553383206356575,Sabadell,Isa del Becerra,7728
ES4283905541960726615657,Deutsche Bank,Bernardo Diéguez Amat,2309
ES8500593864761730638943,Deutsche Bank,Fidela Gema Roldan Arce,9191
ES3687573791636793957341,CaixaBank,Fernanda Castelló Escalona,712
ES7855759523293130852600,Deutsche Bank,Eva María Reig Miranda,9012
ES2245329739545185869582,CaixaBank,Leticia Robles-Ochoa,7968
ES7723394667965756238673,BBVA,Benigna Capdevila-Berrocal,7407
ES3765528158707491084568,Santander,Renato de Calzada,8348
ES0617277317228110510905,Bankinter,Renato Arnaiz Nicolás,6355
ES4076459092970316644831,ING,Toni Barreda Montesinos,6378
ES4142825369396114759859,CaixaBank,Adelina Ana Arribas Beltrán,6540
ES3542492408291461156685,Deutsche Bank,Juan Río Saura,3499
ES6562647128375903479310,Deutsche Bank,Estefanía Sabater Manrique,4474
ES8565421037339084839265,BBVA,Soraya Fabregat,7445
ES6017796299202395140391,Bankinter,Ofelia Verdugo Perales,6815
ES8122728448277794493656,Bankinter,Bernarda Tomás Correa,5415
ES4300347484153096665849,CaixaBank,Albert Ferrándiz Egea,6248
ES9265567187327914635160,ING,Eloísa Domingo Pavón,7808
ES4279622882421278040817,Deutsche Bank,Encarnita Tudela Lopez,125
ES0772171396729614786667,Sabadell,Graciano Pujadas-Verdú,6573
ES1227252841460462017554,Bankinter,Saturnino Sergio Pi Cámara,2132
ES2916181330103243285407,Deutsche Bank,Lina Ramírez Gallardo,8576
ES6339907855259177811036,Cajamar,Cayetana Rosales Miralles,7933
ES2567038365672223117536,BBVA,Ana Sofía Elisabet Pou Sevillano,3653
ES6406540162154045458452,BBVA,Daniela Garcia,8546
ES4467562724609804998945,Cajamar,Sebastian Mayoral Sáez,9530
ES3417608575158021852012,IberCaja,Lidia Acedo Arribas,7339
ES4648459844125985803127,Sabadell,Efraín Damián Toledo Gordillo,4599
ES4133093446128624595942,IberCaja,Jacinto Guzmán,7874
ES2731999229272597498556,BBVA,Alba Bello-Torrecilla,779
ES6272073390912941929469,BBVA,Fabián Frutos Llabrés,6318
ES4242560180766286861477,Kutxa,Samuel del Rocha,4557
ES9608222893248839857994,Bankinter,Francisca de Salvador,8829
ES7687500181518981062022,Kutxa,Agustina Apolonia Arco Arce,1484
ES7265347374325105481344,CecaBank,Santiago Moraleda Valero,7543
ES6829029700323012196052,ING,Hector Juan Manuel Cuevas Bueno,7006
ES1391014611184274298091,Cajamar,Itziar Santos,5518
ES4418585395698612050976,Cooperativo,Nilda del Nebot,3941
ES5265878552176594431945,IberCaja,Elisabet Pardo Jordá,3811
ES5573613009728835355448,BBVA,César Llano-Ballester,4285
ES7310280224501764545709,IberCaja,Cornelio Cuervo Baquero,6861
ES1741260130088459167927,Cooperativo,Mariano Esteban Borrell,5246
ES0625095272634233486048,BBVA,Hernando de Pujol,2124
ES4120216343031431347397,ING,Georgina Caballero Gallardo,1331
ES1288792590989034487190,CecaBank,Bernardino Dueñas Guzman,8217
ES9406276325658033622437,CaixaBank,Saturnina de Urrutia,8274
ES6938985666403440544709,BBVA,Francisco Javier Boada Pinto,8778
ES4750054019892529129094,Cooperativo,Prudencia del Pla,7727
ES5339636210700382295909,Kutxa,Azucena Azahara Fiol Somoza,3257
ES6938497266534447425177,BancaMarch,Cándida Galiano Armas,1460
ES6061649619821830034256,Sabadell,Concha Pintor Aparicio,4418
ES9477433487207273947658,Sabadell,Modesta Arroyo,4987
ES2262372505869905198739,Santander,Salud Arnal Puig,2124
ES0515847250908450393063,BancaMarch,Amor Cándida Cabeza Reig,7394
ES5149907817393835912742,IberCaja,Leopoldo Cazorla Baquero,4620
ES2454856076516379201912,Cajamar,Alcides Porta Mosquera,3880
ES7430036266297994266882,Bankinter,Rufina Lopez Luz,4674
ES9294138527993564933933,CaixaBank,Reynaldo Amat,6122
ES4668246383725471365449,ING,Inocencio Cabo Roma,7170
ES4746910211189633464040,CecaBank,Florinda Blanca Santana,2262
ES2187538831930781552045,CaixaBank,Nuria del Gárate,959
ES5869763571758906459292,CaixaBank,Leticia Buendía,762
ES3867342048182292868462,BBVA,Macaria Pereira-Ariño,5596
ES9374763033656174823211,Kutxa,Evelia Sabater,1576
ES7008350161882554597439,CecaBank,Íngrid Barón Arnaiz,8350
ES7423607110546194093285,Deutsche Bank,Augusto Rico Palau Maza,6822
ES5765905896324208189134,Sabadell,Dorita Alemany-Ferrero,9493
ES9035621098580259867025,Santander,Alcides Mata Toro,8889
ES5665789162507766403493,ING,Cintia Paulina Julián Castilla,6486
ES0365473451840146920049,BBVA,Priscila Galindo Peralta,1880
ES2604926947139614101982,Bankinter,Poncio España-Carballo,3431
ES0222605122819341912878,Bankinter,Remedios Perales Colomer,2487
ES9112919923314487521820,Santander,Alberto Beltrán Ripoll,4770
ES3896101589611752936742,Cajamar,Adolfo Benavente Pallarès,867
ES3418779376614004717204,IberCaja,Violeta Rosa,2048
ES7327848523263479978477,Cooperativo,Nando de Buendía,4473
ES8153731078579114444022,BBVA,Isa Tomé,1997
ES6529861228668298244876,Deutsche Bank,Victoria Paz Prada,3885
ES1422980010023988673041,CaixaBank,Aristides del Tovar,6715
ES7836582726976197666443,CecaBank,Águeda Nicolás Porcel,1787
ES5470722938721963955037,ING,Jovita Cortés,3039
ES8826592111974399370415,Cooperativo,Raúl Zabala Jimenez,1015
ES6751655789279009860693,CaixaBank,Xavier Torrent,6274
ES1008822295593908267819,Sabadell,Ileana Ariño Torre,4970
ES7530437466884415571860,BancaMarch,Mónica Guerra Aguado,5467
ES2842286987852350449011,Kutxa,Amado Abascal Albero,5278
ES1724519896771476507666,Deutsche Bank,Álvaro Parra Machado,9169
ES6212881163978878980745,Cooperativo,Hipólito Cebrián Pomares Carreño,9244
ES4126828426084279520787,Cooperativo,Marcela Piña Esteve,7395
ES8559651518643761909868,Deutsche Bank,Pascual Lobato Blanca,4892
ES6906892521768499849278,ING,Leoncio Bartolomé Conde Andreu,298
ES3011428123930692697042,Sabadell,Fabricio Sanjuan Noriega,5769
ES6265725003331587128697,Kutxa,Abel Borrás Baños,4832
ES0392944580165641608198,Bankinter,Renata Muñoz Jaén,664
ES5687251838731196802366,BBVA,Xiomara Sola Rosell,6394
ES2037850054239927380976,Kutxa,Horacio Clemente Vila,9962
ES2101297189905548430626,BancaMarch,Corona Juan Torralba,809
ES6563032497268483327563,Cajamar,Manuel Amaya Moll,6215
ES8717910382336845047959,BancaMarch,Lalo Lasa,5780
ES4853593882853997556628,Cooperativo,Juan Pablo Emilio Carballo Prada,8975
ES6447341027231496320980,Cajamar,Cebrián Guardiola Gimeno,1787
ES6046657678994097706081,Sabadell,Seve Lope Jove Lorenzo,7143
ES0208180334397507689239,Deutsche Bank,Lucas Villalonga Miralles,7934
ES0827373855284649646990,CecaBank,Sergio Andrés Alegre,6685
ES3937410675181027540477,Bankinter,Yéssica Guzmán Mateu,1264
ES6842974828829401453786,Kutxa,Teo Nevado Cabrero,9791
ES8963695306349360744883,Cooperativo,Ovidio Garcia Catalá,9019
ES5072162333719586071289,Cooperativo,Nazario Andrés Ávila,9676
ES6733897689729921551768,Santander,Jordana Gema Perez Borja,2799
ES9554222001725700640449,Cooperativo,Gema Cantón,2453
ES9816999180674414762190,ING,Tamara Murillo Lago,537
ES2335003987892512239154,Cooperativo,Mateo Navas Sanabria,4792
ES4077788361970757787134,Deutsche Bank,Tristán Castelló Reyes,2933
ES7425377135731407186972,BBVA,Ester Diego,9659
ES4423967364187395178307,Santander,Martirio Morcillo Torres,1995
ES0856633206489581060662,Cooperativo,Jenaro Oliveras-Roca,5107
ES0478386347601379996851,BancaMarch,Ángela Begoña Camacho Chaparro,2604
ES8009067123455182914272,BBVA,Albano Malo López,3029
ES0406245762001254846759,Kutxa,Luis Villalba,9648
ES6587653732768180780634,Santander,Tomás Tomás Armengol,3429
ES6430647634116499042515,CaixaBank,Encarna Vall Villanueva,2660
ES5559208449295884118774,Bankinter,Nayara Mendez,7387
ES2527449304925946151830,IberCaja,Encarna del Álvarez,1275
ES1181925742774096054343,BancaMarch,María José de Quiroga,8804
ES4588174398721880977234,ING,Ángel Cózar-Meléndez,2838
ES7380788001644065467284,Cajamar,Aureliano Céspedes Gárate,5922
ES5663212025771565866430,BancaMarch,Fortunato Torres Canals,3097
ES2624889350484136600918,IberCaja,Julia Marisol Barragán Marti,5734
ES7063275815812334946056,BBVA,Calixto Blanco-Coca,7662
ES2590033848528573992214,BBVA,Isaac Mascaró-Morante,9347
ES7335200694942611162842,Santander,María Ángeles Pinto,9173
ES4337835334157126343055,BBVA,Pancho Sans Iñiguez,8134
ES7535270088473224085789,CaixaBank,Chema Castro-Leon,8680
ES3964372074037358062266,Deutsche Bank,Eduardo Bejarano-Palmer,9107
