iban,bank,name,ammount
ES2838685219687950840432,Santander,Albert Rovira Rivas,1858
ES8833896860685013369950,CecaBank,Jacinta Cobo Briones,9425
ES1501420575499289466563,Sabadell,Francisco Javier de Haro,2970
ES7308459156128158364927,Deutsche Bank,Pánfilo Tur,9624
ES1089328553380051725472,Kutxa,Isa Sastre,7247
ES0764760819334626369583,IberCaja,Hortensia Alberdi Arribas,524
ES2923496137771704511656,CecaBank,Teobaldo Benavente Benavente,1108
ES0573844903114417030678,Cajamar,Pastor Estrada Carmona,765
ES3030127510319977835127,Cooperativo,Alex Quirós Gámez,650
ES3067011358815713180556,BancaMarch,Olivia Hoyos Serna,3823
ES5436410577522411207984,Sabadell,Albano Gárate Soto,3003
ES7114765366215114474577,CaixaBank,Luis Ángel Jurado,2571
ES5838563201725683439755,BancaMarch,Salvador Carrera-Guzman,867
ES1084440149446498866735,Cajamar,Pablo Cuevas Conde,4304
ES9434649283559081639049,Kutxa,Eusebia Salamanca,4496
ES3739865529104363157344,Santander,Julie Pellicer Plana,1475
ES8117529990580002982320,Cajamar,Teodoro Cirino Valenzuela Bou,6419
ES5739365761343209946124,Cooperativo,Lilia Cid Sánchez,2607
ES5015296617092747640650,Cajamar,Gustavo del Millán,5964
ES4135564273458560497582,Sabadell,Nazaret Gomez Alcolea,1504
ES5057904195556232154936,Bankinter,Macarena Etelvina Pelayo Blázquez,7559
ES1014042852161715439061,BBVA,Teófilo Benet Cabanillas,7917
ES4353229144990795386821,BancaMarch,Jacinta de Sancho,7192
ES4396173169123994602854,BBVA,Georgina Flor-Zamorano,9296
ES8341963471068371748700,CecaBank,Paz Garcia-Pou,5473
ES8354266420806004894509,Cooperativo,Soledad Barros Serra,8422
ES6999928020951579442635,BBVA,Sofía Agudo Cuadrado,2053
ES3448457649306763118115,Sabadell,Victoriano Chacón Casanovas,8848
ES4654655107279794456706,Santander,Eduardo Amador Vazquez,4872
ES4033518726751965534289,CaixaBank,Paz Campo Cordero,3167
ES3165029727792982224815,Santander,Socorro Serrano,8296
ES8592122305650169614431,Cooperativo,Duilio Barrio Folch,1688
ES7943781725328554240841,Santander,Tito Olivera Abellán,604
ES9754004478753834871384,Sabadell,Maricruz Gárate Vega,143
ES4358738859913754408561,BancaMarch,Juan Galván Toro,432
ES3684240249480733985956,BancaMarch,Lupe Batalla Boix,1171
ES0457624584341780644955,BBVA,Albino Torrent Bautista,7470
ES6703107141909498760526,CecaBank,Paulina Peral Marqués,2536
ES0989305421550046019380,CaixaBank,Maricela Losada Riba,2641
ES1536089231255485615723,Bankinter,Feliciana Pardo Casado,5551
ES6924503695595329030813,BBVA,Evelia Casares,7707
ES1394076901627416732767,Kutxa,Goyo Alberdi-Campillo,4122
ES7282690360687470551088,Santander,Miriam Roselló,8088
ES9809089685311660867051,Sabadell,Melania Guillén Benítez,7083
ES3779213449398225956078,Santander,Evita Rozas-Melero,5231
ES7352902142992926517771,Santander,Damián Bravo Sala,4509
ES4689545960700956111829,CaixaBank,Encarna Báez Diez,7122
ES4780557431363547581809,Bankinter,Aarón Ruano Posada,9706
ES7814749774105742893769,ING,Albino de Coll,8415
ES1071229584242921293984,Santander,Eustaquio Sabas Machado Gallardo,4281
ES2964798989711111268884,Cajamar,Fidela Sacristán Valbuena,7252
ES6768028921899576311197,Bankinter,Arturo Pozuelo-Pinto,6796
ES8659373702523996668395,Cooperativo,Mónica Nicolau Barrio,3356
ES3836271287357480163128,Kutxa,Calixto Rosario Pavón Guillen,9677
ES3554442225036855214325,Deutsche Bank,Jose Ramón Garrido Carnero,9580
ES3564079468158821937428,Cajamar,Sara Abascal Perelló,5997
ES2625549145483964034570,CecaBank,Nazaret García,9339
ES4359051496262308821804,CaixaBank,Moisés Tello Ros,2303
ES2096733939129039321970,CaixaBank,Ale Barberá Pereira,6654
ES1372052187724012126790,Bankinter,Alma Girona Cáceres,1872
ES4916070018114523119713,BBVA,Blas Capdevila Palmer,3256
ES9060249262445882848305,CecaBank,Seve Castelló Casares,1629
ES9359842810564462179391,Deutsche Bank,Juana Calleja Burgos,7281
ES7419409959078700611662,Sabadell,Pía Reyes Sánchez Gómez,8309
ES2013869917626903148796,BBVA,Felisa Concepción Prada Saura,5280
ES8945998217627345904114,CecaBank,Clemente Redondo Franch,1360
ES7477986166796873785005,BancaMarch,Fortunato Cortés Rodríguez,5014
ES2848785545470122542344,Bankinter,Ligia María Cristina Grau Laguna,6078
ES1295947056983507710326,IberCaja,Pascual Pedrosa Baena,9308
ES9115986496551762786790,Cajamar,Salomé Acevedo-Gomez,2926
ES0996664307195500555388,BancaMarch,Donato Tovar Ayala,7626
ES0903639400137250387181,Cajamar,Leoncio Palacio Bernad,138
ES1918856547083473785055,CaixaBank,Juliana Noelia Alarcón Quintero,7544
ES9422723391881624734303,CaixaBank,Jose Francisco Poza Padilla,190
ES3934278280493700161489,BBVA,Isaura Ramis,782
ES9315990876668274898313,BBVA,Pancho de Noriega,6701
ES9132962476225533134548,Cajamar,María Carmen Coll Calatayud,4333
ES1017780212327123341806,BancaMarch,Prudencio Coll Pomares,1006
ES9640227798550045235394,Santander,Raquel Amor Iborra,3285
ES6965682028864448788358,ING,Pilar Blanco,2066
ES3084141926022883215471,ING,Primitivo Figueras Marin,178
ES3745996605487033993208,Sabadell,Fátima Caballero Casal,1908
ES9761537679096642307662,BBVA,Ibán Cortes-Ramis,7556
ES3129756425426924106559,Kutxa,Gaspar Cal Castellanos,263
ES4328526340857965142519,Sabadell,Pilar Mateu Ochoa,156
ES2456956940643132272591,CaixaBank,Luciana Coca-Miró,1742
ES7260548737856268385773,BancaMarch,Almudena Baena-Diéguez,574
ES4016424815070967652384,CecaBank,Clarisa de Mendoza,6438
ES7881608674895670694979,Kutxa,Ciriaco Jose Palomar Verdú,5359
ES5476259292273877523896,Deutsche Bank,Eugenia Bartolomé Cabrero,2369
ES7898012882941890036089,Cooperativo,Cayetana Caro,9790
ES2648491599505787180879,BBVA,Cecilio Clavero Arnal,8788
ES3619253612454885315230,Cooperativo,Chita Pepita Coca Paredes,5348
ES9573091895442747926951,Cajamar,Lola Zaragoza Villar,4810
ES7058819506074202944108,Sabadell,Ovidio Cervantes-Gabaldón,9134
ES3622803398760632293072,BBVA,Casandra Agudo Maza,1592
ES2572284366655522930251,Santander,Susana Benavent Azorin,3720
ES6979114599705084177392,Cooperativo,Charo Heras Saldaña,2089
ES2562185459270151600973,Bankinter,Arsenio Garcia Pardo,276
ES6686144133347655675775,Cooperativo,Guadalupe Pujadas Morell,7818
ES2735445107591432638657,Kutxa,Clarisa Gaya Amador,9768
ES1180760852463187755599,Sabadell,Calixto Mulet Giménez,3903
ES6338782256468889662648,Deutsche Bank,Damián Tamarit Abad,2626
ES4787796314306278894039,BBVA,Eladio Marín Gras,6357
ES3496021041514479229352,Sabadell,Lucho Aguiló Gracia,9512
ES0270988322372333641675,Santander,Maximiliano del Abril,4202
ES5764538934997787825699,Bankinter,Elpidio Tormo Viñas,9841
ES0289476102735808176758,Deutsche Bank,Edelmiro Caro Blazquez,9322
ES5658171996712720901605,Kutxa,Salvador Rivero Román,7885
ES8197096150977997594839,BancaMarch,Adelaida Izquierdo,4535
ES9181588345067550609821,Cooperativo,Soraya de Cámara,4861
ES1015849458557639561877,Bankinter,Martirio Ureña Guzman,1375
ES0722506611154342423877,Bankinter,Celestina Donaire Piñeiro,7169
ES2066302080455929138277,Sabadell,Tito Hoz Valencia,3838
ES8866906585108277347213,Sabadell,Andrés Francisco Jose Montenegro Valderrama,2439
ES6733269054498850191063,IberCaja,Florina Pallarès Saez,3051
ES9224025772295982182927,Kutxa,Teodoro Seco Mayo,8855
ES1630957109137644535856,BancaMarch,Lucas Clemente Oliva Terrón,6747
ES1923560586314531671227,CaixaBank,Jeremías Bellido Peralta,7892
ES4380353942856555157235,Sabadell,Azeneth Arnal Ochoa,1514
ES3110899498042376307019,Cajamar,Raimundo Llopis Paz,4703
ES7534552342640012620224,Kutxa,Graciano Porras Ramis,7820
ES5429704885433771541786,Deutsche Bank,Lilia Larrea-Ripoll,7358
ES1775403451307918929617,IberCaja,Gisela Borrell Ibarra,797
ES6354850600017077282656,Sabadell,Bartolomé de Reguera,2732
ES5364893424456663805725,CaixaBank,Plácido Rocha Castrillo,4743
ES7089381993480496574206,BBVA,Poncio del Acedo,7553
ES9077274705767597239719,Kutxa,Almudena Gimeno-Moliner,8020
ES0574897711031594023916,Santander,Ramona Moliner Mate,9717
ES0315790962573396711830,BancaMarch,Loreto Lilia Infante Giménez,5070
ES2571704550784991604958,Kutxa,Almudena Gibert Téllez,2764
ES7734479928592669845592,CecaBank,Tere Carrera Barba,7188
ES2677010728667919040279,Santander,Victoria Vidal Lobato,1452
ES2787807201862055005717,BancaMarch,José María Rosa Mendizábal,7019
ES4665292704935241622340,CecaBank,Gil Bernad Morales,6460
ES9177278531352019074528,ING,Ema Carranza Casals,8653
ES8066486553190599981637,Bankinter,Ainoa Camino Mur,1379
ES8309713235732109712827,CaixaBank,Flavia Amador Manuel,2828
ES0764125947509484079242,CecaBank,Marciano Somoza,7807
ES4961084953126788894868,Deutsche Bank,Victoriano Ayuso,3017
ES8096390296111525636974,Kutxa,Tecla Asensio Zapata,3449
ES6023927724080571660643,Sabadell,Jovita Ricart Llopis,4744
ES3371323982526808964824,CecaBank,Encarnita Lamas,5037
ES7257153225296246863045,Deutsche Bank,Rafael Mayoral,5661
ES7022394384921262995081,Santander,Rodrigo Perea Ibáñez,2873
ES6589624730545445538430,Cooperativo,Raquel Rocamora Somoza,439
ES7665397761817425201601,Deutsche Bank,Delia Alcolea-Caballero,8064
ES1593174579610656413852,BBVA,Marc Menéndez Roldan,5001
ES9812811439993532346518,IberCaja,Telmo Barral Riquelme,2840
ES2599679734972419021928,BancaMarch,Saturnina Galan Teruel,7974
ES7210193401366872253600,Sabadell,Mirta Sandoval Hervia,1669
ES5495906692963813001957,Deutsche Bank,Marc Mancebo-Pascual,9965
ES7395624740583633169850,ING,Mireia Riquelme Rueda,8151
ES3609798130873587015488,Deutsche Bank,Gisela Nerea Córdoba Ropero,4446
ES9394832949964279016587,Bankinter,Jose Ramón Cantón Ledesma,2457
ES9140043480439007769446,ING,Juan Bautista Fuente Macias,4800
ES6997417704307856589197,Cajamar,Ascensión Granados-Medina,3678
ES1926392374625653215666,Kutxa,Yésica de Ferrero,2911
ES0681598656391665504309,Bankinter,Fabiana Herrera,5026
ES4450732127398973124818,Deutsche Bank,Sigfrido Aranda Chacón,9576
ES2569551776424396206785,Kutxa,Martina Cintia Carranza Giralt,8297
ES4901932459225167437265,ING,Calisto Bernad Gallart,5954
ES5321442894117467450685,ING,Asunción Montero-Gomez,1732
ES2439613406504806882924,Bankinter,Rodrigo Berto Santos Montserrat,2839
ES4209214636914921180063,IberCaja,Teresita Pons Castells,4898
ES7460457902730876688774,CaixaBank,Tere Marcos Molina,2522
ES0378441454718213703592,Santander,María Luisa Jordá Montalbán,4405
ES2034687076314058886310,BBVA,Celia Sedano Escudero,3985
ES3454228630583998347037,BBVA,Mariano Salas Pinedo,4763
ES6294881021214440620649,Sabadell,Imelda Manuel Bou,8646
ES6559514380961830294862,CecaBank,Belén Rivero Vicente,7478
ES0528044635298103196691,Santander,Delfina Fernandez Fábregas,9913
ES2479431956772320663177,Deutsche Bank,Genoveva Miró Sola,2147
ES7415612575814655435217,BancaMarch,Leonor Judith Roura Palau,9805
ES7447180893472646099065,Sabadell,María Manuela de Sainz,6918
ES3802364374269583384713,CecaBank,Ramona Bellido Cisneros,6423
ES6614217977892885553467,Kutxa,Yago Aarón Muro Pelayo,1360
ES8924419919346611808906,CaixaBank,Belén Perea Carreras,4092
ES0325218667541162089051,Sabadell,Flavio Ayllón-Tejada,2074
ES6743450261586344113478,Kutxa,Gonzalo Régulo Chacón Cabeza,8406
ES8121279601549502524918,Bankinter,Jacinto Modesto Baeza Benavent,6533
ES3829154674738684567025,Sabadell,Rómulo Amorós Andrade,8854
ES0866573602883612796873,BBVA,Verónica Luque Palomo,9708
ES2726546986773804407212,BBVA,Felipe del Lara,6674
ES9123568726363661697165,CaixaBank,Mario Alberdi Pérez,3926
ES9037624429807955275699,BancaMarch,Noa Montes,4578
ES3983960816387150504540,BancaMarch,Gabriel Patiño Mariscal,7918
ES1134187720851824380283,CecaBank,Florinda Palma,4388
ES0441400182401701694791,Deutsche Bank,Natanael Cabanillas Fuertes,7167
ES5456904847412945813770,BBVA,Heriberto Barceló Farré,5862
ES7953585091720584936215,Kutxa,Ema Ferrándiz Manzanares,4020
ES4082232141761197844644,Kutxa,Constanza Alba Cardona Ramirez,7213
ES1071396484001153486172,Deutsche Bank,Curro Ayllón Gomez,6679
ES5556802480609955017640,Sabadell,Berta Comas Salinas,5111
ES7375779167736418638459,Deutsche Bank,Carina Andres Bueno,9474
ES8950417921492721276982,BancaMarch,Rosario Pozo Escamilla,5841
ES2066060363093131608378,CecaBank,Hermenegildo Maximiliano Vázquez Garcia,1244
ES4281100689495037127337,Santander,Alberto Pozo Flor,3996
ES6244053276955527470843,CaixaBank,Benigno Godoy-Garrido,6339
ES5150976009130815786576,IberCaja,Julieta de Acedo,6848
ES3005398068259691419549,Sabadell,Jose Antonio Tolosa Requena,2935
ES5921454845609695597219,IberCaja,Goyo Bilbao Garcia,3514
ES2013913043002380347588,Sabadell,Febe Pavón Gárate,5398
ES3348639766839013099625,Cooperativo,Elisabet Bravo,6053
ES3861771381328701791426,ING,María Luisa Bárcena Almagro,7817
ES6973337789659024425997,BBVA,Rubén Cepeda Soria,1409
ES6128167807167442217395,CaixaBank,Sebastian Cuéllar Luque,5024
ES0959851193534196084526,Santander,Julieta Ferreras Fiol,9080
ES6068069286559299784060,CecaBank,Amelia Visitación Barón Perales,8690
ES5698043811198924049889,Kutxa,Encarnita Barrera Mármol,8085
ES1699228758818111698332,CecaBank,Ezequiel Ferrero Solano,8597
ES6770972119392713269895,Kutxa,Martín Uría-Rosales,6736
ES0944391020748669839639,Deutsche Bank,Jose Angel Fernández,2265
ES5772664173891217867340,Cooperativo,Aurelio de Ayllón,3095
ES8593617084628758296089,BBVA,Micaela Aller Ferrándiz,1846
ES9860923695173719309795,Kutxa,Atilio Alcántara Flor,1678
ES9413965191891440182644,CecaBank,Jose Mosquera-Ríos,6275
ES5073516552539709882095,CaixaBank,Martin del Cortina,1321
ES8249333059358383774259,CecaBank,María Fernanda Otero Nuñez,4747
ES0986432665572565593124,Cooperativo,Regina Pérez Pavón,2778
ES9775291819456804642490,BBVA,Luz Blázquez Pineda,4590
ES7960217210432670771991,CecaBank,Tristán Páez,5261
ES6004419991305771387194,Deutsche Bank,Cornelio Viñas Chico,3019
ES3377062509889928888752,Bankinter,Eloísa del Barón,4391
ES6339812643553094047200,Kutxa,Ascensión Salazar-Toledo,8682
ES1336904364276700388599,CaixaBank,Inmaculada Simó-Jerez,2285
ES2362649687284897167192,Cooperativo,Xavier Sabater Company,8463
ES9400848340869753630977,Kutxa,Amaro Aguado,2461
ES4133853266354991041959,CaixaBank,Paola Falcó Expósito,7632
ES1846179476863275671941,Sabadell,Ani Villa-Taboada,9080
ES1196007789622574328088,CaixaBank,Prudencio Baró Vicens,4841
ES3595576722303060472319,IberCaja,María Teresa Posada Raya,9857
ES2548780065457087359460,BBVA,Che del Montenegro,9421
ES2804708465875964976807,BBVA,Tomasa Madrid Céspedes,9665
ES2749489984012022198738,Santander,Feliciana de Calleja,5573
ES6832314846175183348444,CecaBank,Amarilis Esmeralda Coello Samper,9681
ES1507424045593712584335,Bankinter,Luis Ugarte Expósito,5783
ES0673664419030287288449,Santander,Jose Manuel Menéndez Figueras,1346
ES1020114062834563727415,CecaBank,Armida Barco,3314
ES0511436094261920194961,BBVA,Elpidio Calzada Riba,9550
ES8123248343588100281231,Bankinter,Imelda Trinidad Diaz Tomás,5536
ES7577565400575973394399,CaixaBank,Fanny Padilla Murcia,9368
ES0873023598606660984037,Cajamar,Adolfo Celso Blanca Pi,3222
ES6893091700953012222018,ING,Gonzalo Torrens Pereira,5506
ES5803653143231872338080,Santander,Rosendo Ribas,9774
ES0616495874199717926538,BBVA,Apolonia Sáez Costa,1751
ES6612003207754103112220,Sabadell,Lidia Priego-Jove,2653
ES5446675924523193591847,Sabadell,Salvador de Montes,4571
ES9563475002187277611463,ING,Anna Español-Quiroga,6943
ES6488407460400542724745,Kutxa,Maxi Ordóñez-Carrera,8532
ES6917530351895571116532,Cooperativo,Sabas Lluch Ojeda,7817
ES6399173804146439761317,CaixaBank,Armando Santamaria Iniesta,8700
ES7104406367245217393584,Bankinter,Gonzalo Azorin Pereira,3041
ES6906516647314924956979,Deutsche Bank,Domingo del Solé,2724
ES7111860340308022793328,Sabadell,Martirio Antúnez Jaén,8344
ES8957340280826255844660,Cajamar,Pascual Cano Álamo,5170
ES1692838698056826402912,BBVA,Mohamed Tolosa Nuñez,3705
ES4222335200943962866057,Deutsche Bank,Geraldo Blasco Real,4476
ES5495530599249878780144,IberCaja,Anastasia Fábregas Carro,2607
ES2587994725413703552460,Santander,Ciro Clavero Reyes,2797
ES1651724087539769018018,BancaMarch,Vera del Galán,4124
ES9767565341971797216180,Sabadell,Ciriaco Navas Urrutia,5097
ES7887231317539269345179,BBVA,María José María Del Carmen Arévalo Juan,1834
ES9004453039427609268826,IberCaja,Goyo Novoa Salas,6422
ES6798365522996753526686,Bankinter,Teresita Izaguirre Ibarra,2200
ES4330579105264685264594,Deutsche Bank,Matilde Piña Valbuena,8661
ES9157461705392700928631,Santander,Begoña Font Molina,5790
ES2156747505835026062484,CaixaBank,Pepito Roberto Hervia Sanchez,2096
ES9633512930154357265088,BancaMarch,Demetrio Catalán Briones,3969
ES4813122313056736562207,Santander,Nicolasa Bastida Chaves,3237
ES8227128739999522007319,Kutxa,Ambrosio Pablo Moliner,2509
ES7553160570459432132356,Bankinter,Emiliana Aramburu Bárcena,2808
ES0371198159638225439259,IberCaja,Dimas Ripoll,8143
ES9651623040383654246155,IberCaja,Pastor Gual Beltran,537
ES9196750004239523095050,BancaMarch,Edu de Pujol,3856
ES9216279438833740282105,BancaMarch,Georgina Galindo Guillen,7072
ES0885259830207366629076,Sabadell,Calixta Redondo Ayuso,6602
ES0386249806880887049511,Sabadell,Roberta Acevedo Garriga,5141
ES3003529168279494369530,ING,Fabiana Collado Paz,4158
ES5578088331965135715683,Cajamar,Yago Blazquez Diego,7678
ES7962985678012551801865,BBVA,Julio César Sedano-Falcó,9533
ES1194633000853234443304,Kutxa,Alberto Castells-Márquez,2696
ES3792232831126533786033,Bankinter,Haroldo Moreno Madrigal,6748
ES1664465153725436115377,Sabadell,Cipriano Ibarra Mariño,8433
ES9627749703414948423967,CecaBank,Faustino Agullo Mulet,6608
ES3093990280655587646673,Deutsche Bank,Vicente Guillén Lopez,3059
ES3365882438081986892949,Sabadell,Elisa Fajardo,4034
ES2783747746905542069635,ING,Encarna Iniesta Escudero,8362
ES1628675230834528274758,Cajamar,Jessica Querol Bermudez,9657
ES8057065160869714673190,Sabadell,Aurelia Cózar Maldonado,5850
ES5085840952591882512730,Cajamar,Silvio Rico Sáenz Mata,9961
ES2418578940197952021197,Cooperativo,Guadalupe Abella-Exposito,9593
ES3259759383029473313095,IberCaja,Isa de Guerrero,7953
ES9718238286629107931647,ING,Jesús Martí Losa,537
ES5565866619036178184628,Cooperativo,Amada Caro Fajardo,986
ES6472167803784911221403,CecaBank,Noelia Vazquez Font,378
ES6567874717828802904735,Bankinter,Rolando Villalobos,7109
ES0511526767158032089291,BancaMarch,Desiderio Salvà Mora,3706
