iban,bank,name,ammount
ES3062428801341642625950,Cajamar,Vera Amador Iglesias,1253
ES7268523826686400745180,Cooperativo,Aránzazu Cano Gallego,6118
ES8418769514388359014209,Santander,Josefa Moles Comas,8701
ES1938400088092806372315,ING,Aitor Ariza,2680
ES4985770678136560851358,Deutsche Bank,Desiderio Espada Cortés,3872
ES6934550426554852638467,BancaMarch,Isidoro Lalo Ibañez Cuevas,4496
ES5252055282292021307372,Kutxa,Dulce Viana Lillo,6980
ES7705935298550647396351,BBVA,Ciro Arregui,8399
ES1523490428908043894258,ING,Concha del Soriano,2903
ES9116809538847332543076,Santander,Santiago Clavero Ochoa,2074
ES8172697686863817883016,ING,Sosimo de Uría,6021
ES8068368976222546468837,CaixaBank,Diana Saavedra Vázquez,2595
ES2380289209360095406635,IberCaja,Olegario Valera Cortina,9612
ES0655009199147138195644,Santander,Rubén Llano Garzón,9468
ES9397421057979155544458,Kutxa,Paco Malo Suarez,8856
ES2028142166710043216653,Deutsche Bank,Andrés Valle Palomar,934
ES9455343328861104192387,BancaMarch,Paulino Campillo Roig,2207
ES7339784420296726451229,BBVA,Tiburcio Téllez Naranjo,6748
ES9631892696754463311779,ING,Heliodoro Ramón Puga,9774
ES8108337671541180289729,Deutsche Bank,Jimena Carbonell Rivas,4208
ES4189913084925697512922,CaixaBank,Abraham Torrents-Borrego,3350
ES6601711327677973177560,BancaMarch,Florencia de Gomez,4066
ES1209786399509270810712,IberCaja,Marcial Pedro Beltran Agullo,3307
ES9214537921814288499254,Deutsche Bank,Espiridión Machado Esparza,9792
ES7944158149260090549010,Deutsche Bank,Josefa de Haro,725
ES6879293816915557588868,Santander,Roldán Salmerón-Torrecilla,4551
ES8109084446864751840619,CaixaBank,Damián Miró Teruel,1240
ES5897332284979395681128,BBVA,José Antonio de Toledo,2465
ES3131707071036117590463,Sabadell,Desiderio Varela-Aguilera,5095
ES4234123109528979771771,Deutsche Bank,Corona Sevillano Casas,8486
ES9541355442990070927121,Cajamar,Azucena Nogueira Bertrán,7249
ES8094712714191050602749,Deutsche Bank,Olivia de Cornejo,2822
ES4188510859197139229186,Cajamar,Florencio de Uría,8112
ES9300694018587783972039,Sabadell,Teresa Acedo Calleja,6346
ES8808204577734605443756,Kutxa,Amando Nieto Somoza,3565
ES4881434643525705905878,Deutsche Bank,Paulino Sosa,130
ES5478858132115213337749,ING,Pedro Mir-Cervantes,8490
ES4072201088508264948910,BancaMarch,Gisela Acero Fabra,8310
ES1088239181963807419454,Cooperativo,Daniela Cánovas Rico,9513
ES0578270406665047852728,Cajamar,Gabriela Sacristán Rueda,5668
ES1653247373226530140070,Cooperativo,Toribio Armas Ibarra,9478
ES0965962410492689711499,Deutsche Bank,Gertrudis Dulce Guerra Ordóñez,9039
ES8099601416300325626685,Cooperativo,Rebeca Iñiguez-Manjón,1803
ES5104030373615288625181,Bankinter,Aroa de Palomar,4844
ES2788677081248951799862,Cajamar,Darío Ureña-Castillo,1634
ES2782994230663044979568,Bankinter,Alejandra Gutiérrez Laguna,7430
ES4030178908701194096703,Sabadell,Salvador Vilanova Noguera,450
ES1734460106630802392439,BancaMarch,Atilio del Vallés,8522
ES3335226461803609844630,BBVA,Paula Manso Mendez,4284
ES2423736166735239036423,CaixaBank,Juan Pablo del Velázquez,1262
ES2017544819400660814941,Santander,Agustín Aguiló Cabello,6327
ES1005472501428274697650,CecaBank,Camilo Cueto Echeverría,660
ES0541178802678093611115,Deutsche Bank,Leopoldo Ponce,3291
ES9358427809308981837073,Cajamar,Valeria Vanesa Pelayo Toro,6026
ES7551321599172290428431,Kutxa,Juliana Ramos Arranz,5456
ES5042898439627990465229,IberCaja,Joaquina Ponce Córdoba,3505
ES5919312832607723876028,Kutxa,Nicolás Prado Tomás,2326
ES6565311698535760882057,Sabadell,Gala Canet Moreno,7286
ES2365949642685894595597,Sabadell,Rosalina Larrañaga Ramos,7264
ES8778095257315681784923,Cooperativo,Valeria Requena,8177
ES1412561986892382794344,Santander,Manuel Bermejo Girona,8201
ES1519010759228833441771,CecaBank,Primitivo Verdejo Salazar,6129
ES2318806358284075991200,ING,Blas Acedo Calleja,2394
ES4800461715325252132000,ING,Bonifacio Raimundo Flor Moles,7675
ES3840014681312029050101,ING,Virginia Cisneros Martín,9608
ES9271617077786730532081,Cooperativo,Eloy Crespi Marín,9492
ES1750633286325728621532,BancaMarch,Nazario Tejada Sandoval,5991
ES6184275622748254169046,Cooperativo,Carmen Águeda Pinedo Donoso,7134
ES9120449365720682429742,CaixaBank,Angelino Anglada Perera,2384
ES9457445236006636709482,CecaBank,Diego Cuesta Girona,5539
ES4742766948837414095770,CaixaBank,Matías Vélez Azcona,6050
ES2330783271600142951148,Kutxa,Casemiro Verdugo Piñol,5550
ES6909446555011881816166,BBVA,Jorge Galindo Torralba,548
ES6338136977412299073169,IberCaja,Regina Palma Mendizábal,3893
ES1963072871470045456797,Bankinter,Marta de Arribas,2127
ES3390562988672683876284,Cajamar,Dalila Rozas,9548
ES3139891090415235301773,ING,Isabela Llamas Tormo,8961
ES6701112304670571308598,Cooperativo,Itziar Escamilla Calatayud,9898
ES0750866388462040165794,Cajamar,Cecilia Pascual Vázquez,3744
ES2496103601550483792478,ING,René Robles Uriarte,9307
ES8263063810020531546850,CaixaBank,Florentina Valbuena,4316
ES1691334319489429814660,Cooperativo,Mirta Barba Llopis,6865
ES5841549235004469709658,Cajamar,Sebastian Cabrera Cortina,2361
ES1655159262788204363263,Deutsche Bank,Chucho Pérez-Rodriguez,2330
ES9582615220677988177639,BBVA,Marcelino Bastida Jáuregui,3462
ES2748555379472243365520,Bankinter,Eloísa Torrents Palacios,8668
ES4176728906704784138530,BancaMarch,Jennifer Villalba-Pareja,9876
ES6863073363021892238927,BBVA,Jose Ignacio Ferrán Barragán,6764
ES6068326423010382271074,Sabadell,Aurora Casals Pedraza,5690
ES7243955830644478852702,IberCaja,Tiburcio del Galiano,3372
ES6283892453274764941922,Cajamar,Leonardo Pozo Casares,7323
ES9883640791182091426423,Deutsche Bank,Javi Jódar Casares,6618
ES7984078473505167806845,CaixaBank,Maite Mate Polo,6994
ES9060396661920656818482,ING,Eleuterio del Palma,5926
ES1542352888287728374093,Deutsche Bank,Feliciana Bilbao Puga,6665
ES9640421334839496548058,IberCaja,Corona Olivera Perez,9523
ES9355087459603459868190,Cajamar,Susana Domingo Castro,7203
ES2104229097674745996849,Santander,Teobaldo Mateos,8226
ES1431147539248832050889,Kutxa,Claudia Palmira Miranda Cisneros,3616
ES2256850143076769050442,IberCaja,Nidia de Jódar,1602
ES5270055026149533607301,Bankinter,Godofredo Báez Albero,1134
ES4762491624173450677863,ING,Malena Barba,750
ES4898957194493141216346,Deutsche Bank,Sebastián Mora Pedrero,2065
ES4894865371236523046195,CecaBank,Rafael Portillo Cerezo,2912
ES6064571151639177615405,Cooperativo,África Calatayud Rodrigo,7365
ES5048740472060610055627,BancaMarch,Serafina del Solís,7992
ES3727634072097457794540,CaixaBank,Abel Manrique Azorin,5264
ES2646399948037746429594,ING,Remedios Jaén Gimenez,6402
ES7740756139680796553379,BBVA,Encarna Blasco Pera,2348
ES4205098346602193960910,Cajamar,Mercedes del Giralt,843
ES4750862471433182470790,CaixaBank,Reynaldo Macias Ayuso,2279
ES8733595109878766385537,Kutxa,Jesús Macias Rojas,934
ES5872723432713858266901,IberCaja,Bautista Carbonell Ochoa,1004
ES5277485893257369245586,Kutxa,Eligio Nadal Pujol,993
ES8148959838814221489021,BancaMarch,Iker Enríquez Morante,3265
ES6043775226362716855192,ING,Oriana Román Herrera,3323
ES9892827961227689646044,CecaBank,Gonzalo Villalobos-Clavero,744
ES0261535370234247079364,Cooperativo,Leandro Borrás Infante,4052
ES8825132834384790740432,Santander,Iván Eugenio Aguirre Yuste,7288
ES9006899116059675833384,Bankinter,Narcisa Manuel Piñeiro,8592
ES9283838801618650161291,Cooperativo,Camila Vicens Guerrero,4009
ES1842634267971132396196,CaixaBank,Albina Echevarría-Velasco,3450
ES6532561835987159917611,IberCaja,Luz Reina,1308
ES8362764792276200794996,IberCaja,Melania Talavera Águila,6055
ES6839150381702113235256,Kutxa,Jose Francisco Ayllón Arce,5444
ES7066090784355689387959,CaixaBank,Rogelio Villalonga Coloma,8949
ES1456410862244512217732,Deutsche Bank,Antonio Iniesta Alcolea,9691
ES6634003693697792967420,Cooperativo,Georgina Anglada-Palomo,2324
ES1728712203597461327651,Sabadell,Lorenzo Pinto Viña,2554
ES9509026050019186769701,BancaMarch,Felipe Mario Linares Amo,1623
ES8373608511818341150033,Cooperativo,Candelaria Salomé Varela Guerrero,3280
ES5823408173897133496200,CecaBank,Sabas de Hernández,2483
ES2035344014856119678265,ING,Ana Sofía Donaire Cobos,9770
ES6907798054996339936969,Sabadell,Obdulia Jove Prats,8264
ES7415193773783080049180,BancaMarch,Máximo Rosselló Águila,4082
ES1949758017800742630342,Santander,Pepito Pallarès Miranda,7548
ES0389922930042952020775,CecaBank,Emelina Andrés Rozas,4277
ES6037737263706102817594,IberCaja,Victorino Haro Royo,4385
ES4751977969084190218506,Santander,Lope Montesinos Jódar,6743
ES9391227305815635733467,BancaMarch,Bernardino Pedraza,1696
ES7523014653843109983801,BancaMarch,Adán Claudio Ponce Coronado,9895
ES6125095588360129818942,Cajamar,Baltasar Mateo Peláez,751
ES9446286795341265034901,Sabadell,Cesar Mate-Bauzà,2784
ES3355635281002757165170,IberCaja,Imelda Arévalo Cuadrado,9620
ES0320805819847060929755,Kutxa,José María Murillo Perales,8352
ES7456485417676778574206,Cajamar,Cintia Juárez,4180
ES9210049897183483894173,Deutsche Bank,Pablo Peñas Puerta,2867
ES3388823417069249958952,BBVA,Visitación Anguita-Olivares,6761
ES1017121552551460002223,CaixaBank,Galo Esteve,2432
ES5901218105832721428233,ING,Vilma Pla Robledo,3611
ES3023486522310950235023,Santander,Pablo Ramón Lucas Luna,8062
ES1262986327193147542575,Deutsche Bank,Herberto Ponce Canals,1423
ES3337293809078434414875,ING,Yaiza de Olmo,6056
ES4432736273726459926087,Kutxa,Emelina Corominas-Gárate,2124
ES7076165442260425052446,CecaBank,Griselda Rosa Campillo,4323
ES7305835289642194935828,Kutxa,Rosalía Julián Mariscal,5634
ES5089446563430880556634,Kutxa,Galo Borja Casal Macías,1872
ES5972491382154219138960,Santander,Nazaret Frutos Pallarès,350
ES2728691892292195995174,Kutxa,Esperanza Florina Carmona Barberá,3626
ES4334995288250177069073,Bankinter,Joel Pulido Abril,1781
ES1390756698190054657377,CaixaBank,Lucho Bauzà-Cabeza,5369
ES5081188393695827676383,BancaMarch,Aristides Segismundo Priego Acosta,4852
ES3747629662436763747383,BancaMarch,Hilda Garcia Silva,1074
ES0754449378126484304419,Bankinter,José Mari Gargallo-Gomez,2656
ES0208142875897146810100,Deutsche Bank,Eugenio Sebastián Velasco Ureña,9224
ES7326380617755005930468,IberCaja,Vilma Pons Melero,6653
ES1469463823761746156160,CaixaBank,Nacio Montero,6202
ES8451729855894561327123,Cooperativo,Silvio Medina Cepeda,8166
ES7699602441735254474073,CecaBank,Julián Benitez Font,2925
ES9611361483197591280651,Kutxa,Urbano Fernández,5538
ES8844503116813740371842,Bankinter,Manola Cerdá,374
ES8281928232533047446362,IberCaja,Ulises del Santiago,2338
ES5631116566631176701761,Cajamar,Omar Beltran Almeida,2287
ES9572432826244055104809,IberCaja,Paulino Arrieta Fernández,9433
ES4046024647362262440975,Santander,Sabina Salomé Morata Baeza,4323
ES1822188668325882088922,CecaBank,Elisabet Jáuregui Estevez,4632
ES2513970085210311941740,IberCaja,Sandalio Seco Reina,4625
ES1076671900715783373824,Deutsche Bank,Maxi Echeverría Baños,1462
ES5314272794774137408820,Santander,Tecla Salmerón Alcolea,4096
ES8545176857123837304353,CecaBank,Alfonso Izquierdo Diéguez,5025
ES7388022381284672856678,CaixaBank,Nazario Adadia Amorós,1881
ES3356747127627120318017,Santander,Dani del Andres,3765
ES8158828976506846415927,BBVA,Daniela Castelló Casares,5212
ES8039252957114881116128,Deutsche Bank,Emilia Ponce Carretero,3662
ES4350331754750104613264,Bankinter,Arsenio Teruel-Feliu,2747
ES2755688288547644371425,BancaMarch,Isabela Ferrera Peiró,363
ES4807157301628552932279,Kutxa,Pedro Valero Marcos Guerra,2753
ES6184387350202993570037,Bankinter,Elena Ponce Ferrer,3353
ES7102942346964326402085,BBVA,Isabel Sanmartín Roura,9180
ES7511404493053822762059,CaixaBank,Eleuterio Fuente Gabaldón,9830
ES9572501783697697036295,Kutxa,Félix de Giménez,3073
ES4044636151863577879735,Cooperativo,Amalia de Izaguirre,485
ES2522297578734440150245,BancaMarch,Bruno Coca Gargallo,880
ES7577667444203255294513,Bankinter,Ariel Ribera Roig,4925
ES8534058619478227372241,BBVA,Máxima Casandra Castilla Villalonga,459
ES8567164050982415282696,Kutxa,Abigaíl Manuel,5080
ES1724957493922433156388,BancaMarch,Juan Francisco Noriega Tamarit,4011
ES8623067814551412334230,Cooperativo,Diego Bosch Perez,2579
ES2881723630384921873833,Bankinter,Julián Aroca Coello,8844
ES0710766205185030012175,Bankinter,Narciso Figuerola,7953
ES0660580132141202395885,Kutxa,Javier Pérez Prat,5465
ES9436017634623959035283,Cajamar,Saturnina de Alemán,7055
ES7190497424006285940406,Cooperativo,Aura Estrada-Valencia,8365
ES8517532350096545054444,Kutxa,Luz Noemí Mas Tovar,3021
ES9580581717917620189059,Kutxa,Jose Ramón Rojas Calvo,6223
ES0656182681378869223185,CaixaBank,Leonel Mosquera,5272
ES1124916538661687972325,Bankinter,Renata Rivas Ibáñez,2403
ES9479096368758864582182,Cooperativo,Anselmo Valls Sandoval,6159
ES0732403936482556274356,Bankinter,Jesús Casas Carreño,7751
ES6909290534687404669989,Cajamar,Adelardo Morán-Arjona,3678
ES0831996802693265677269,Bankinter,Venceslás Fabra Morán,8993
ES7475113721811398573129,IberCaja,Tecla de Domingo,5999
ES4359892281421296546545,IberCaja,Domingo Gordillo Morán,6606
ES1244233833413218146150,BancaMarch,Eric Emiliano Alcolea Linares,643
ES4190273332886416034619,Deutsche Bank,Consuelo de González,6438
ES9226196336255008506297,CaixaBank,Juan Carlos de Guijarro,9435
ES1783091764670911067168,CaixaBank,Plinio Fernández Figuerola,924
ES8997594789300813541549,Sabadell,Zoraida Imelda Machado Mateo,4121
ES3762294718530587717878,ING,Ulises Hoyos Mínguez,1336
ES9145598039578156657126,BancaMarch,Bernardino Cuevas Ribes,3217
ES2807968743094526487054,IberCaja,Chus Iglesia Castrillo,8405
ES7372047730651802140465,Cooperativo,Melchor Cervantes Montesinos,1086
ES7181078932811613412757,Cajamar,María Luisa Villaverde Pina,5869
ES9390121809329189307617,Bankinter,Paca Buendía Peláez,1224
ES8635566330406436740769,IberCaja,Atilio Valls Córdoba,2217
ES3467041907351834374198,Cajamar,Crescencia Antón Río,3461
ES3290329385131505559121,BancaMarch,Magdalena Peña-Jordán,7487
ES1576055016752213196819,Cajamar,Irene Olalla Martínez Tomé,7221
ES3609168506344500076122,Cooperativo,Amaya Rodriguez-Berrocal,7751
ES1931399843509167425705,Kutxa,Paula Moreno,9203
ES9803134601708352390830,Sabadell,Alonso Peiró,5944
ES7073747055539248581359,IberCaja,Remigio Molins Girón,4766
ES3288869129626971166374,Cooperativo,Carmen de Hoyos,3895
ES0688830064354508464517,IberCaja,Abril Vega López,4899
ES3134150834656993190648,Sabadell,Araceli Quintanilla Codina,1006
ES9139554372273797046099,Cooperativo,Lucía Morales Arnaiz,3209
ES0700720382194546132212,ING,Emma Concha Velasco Torrents,9550
ES4280628542147017107965,Deutsche Bank,Isaura Alberto Luján,2013
ES0603342191490826087064,Cajamar,Efraín Guardiola-Solís,3268
ES3122735285992536220043,IberCaja,Ariel Muro Pol,5457
ES8338597794598909574539,CecaBank,Candelas Priscila Asensio Tomé,9552
ES8527453275822369756981,Bankinter,Encarnacion Robledo Durán,2800
ES6663006835930854369791,Bankinter,Arsenio Galiano Maldonado,5075
ES2876723140632568160543,BancaMarch,Anselma Barrera Montes,6891
ES2388537229932613097653,ING,Cruz Ledesma Lumbreras,7554
ES5248157095823565079150,Cajamar,Graciela Boada Cobos,5763
ES5873774887440919623240,Santander,Adelia del Martorell,8311
ES4094751555222341851886,Kutxa,Marcio Felipe Samper Tudela,6497
ES2352827754676644399030,CaixaBank,Susana de Sarabia,4235
ES5430654693173090837921,BancaMarch,Nicanor Milla Mayol,6323
ES2665312729044902589444,Kutxa,Dorotea Seco-Hernández,7180
ES7053564403305370800087,Sabadell,Marcia Piñeiro Laguna,3899
ES6443997842466374084380,Cooperativo,Pablo Marquez Durán,4225
ES6896318578599677399412,BBVA,Ester Araujo-Pallarès,6396
ES2386507558065157928263,BancaMarch,Gabriel del Herrera,6227
ES7540857599111066287603,BBVA,Adelina Riba Sevillano,766
ES1329011815277651599527,ING,Manu Araujo Abellán,840
ES6833040371869209156534,Sabadell,Maristela Tolosa Grande,4084
ES6566996507389732067812,Santander,Martirio Goicoechea,8789
ES9881820544225586564919,ING,Teobaldo Burgos Pont,8514
ES6833401287208800326091,CaixaBank,Tatiana Alba Pera Quintana,368
ES3799628357093849387635,CaixaBank,Irma Tello Céspedes,4859
ES4704016513168662000176,Cajamar,Mariano Cisneros Bonet,523
ES3578011651660107544205,Bankinter,Nazario Velázquez Diego,8938
ES9337310362795791942235,ING,Berta Aguilera-Francisco,7485
ES2522276491968672942249,ING,Plinio Castilla Blanes,1419
ES1864647258562375788090,ING,Celia Iborra Pedrosa,6124
ES4144935424173155428947,Bankinter,Félix Naranjo Redondo,8475
ES1852259270569678709426,Cooperativo,Lisandro Santamaría,2409
ES7399262045734748156811,Cajamar,Priscila Casanovas Guerrero,6057
ES8921849488139738751253,Deutsche Bank,Albino Román Cordero,9151
ES1053549615842052425289,Deutsche Bank,Omar de Mercader,5833
ES3312656671057909618557,BBVA,Modesta Bermúdez Caparrós,7357
ES6004689432792848375336,Deutsche Bank,Vilma del Feliu,9799
ES8454101772138643677539,Kutxa,Alex Milla,6318
ES3629477364251505456915,Sabadell,Luis Miguel Landa Barrena,6419
ES4168165096423996995674,CecaBank,Galo Echeverría Asenjo,2858
ES8524961577087101033423,Kutxa,Anita Fiol Camps,8360
ES6942482915940357313384,Sabadell,Mariano Valero Simó,9894
ES9458903808377693499075,Kutxa,Fanny Cifuentes Abella,5918
ES1851320946492834896125,BBVA,Brunilda Bayona Barberá,8054
ES7758893306659850481907,Deutsche Bank,Nico de Olmedo,2981
ES7921653353555765782200,Deutsche Bank,Eliseo Palacio Conde,1341
ES7305293310378444021367,CecaBank,Carlos Bartolomé Novoa Rovira,6655
ES7719347564495282416401,Cooperativo,Hermenegildo Dominguez Gras,2342
ES6533509021167530416019,BancaMarch,Ambrosio Carlos,927
ES2822923925207156851258,IberCaja,Consuelo Acedo Bauzà,2791
ES3210559398452152180020,Bankinter,Josep de Sancho,3183
ES1842656804051810596767,CaixaBank,Ignacia Pastor Cuesta,1934
ES6322648635001494142643,Cooperativo,Heraclio Ibáñez-Tapia,1234
ES1903635476156459887215,BBVA,Dafne Portillo Feijoo,5158
ES2638573434557539460917,BancaMarch,Amparo Diez Acevedo,3861
ES0875669857583549858027,Sabadell,Ruperta Planas,3471
ES1429542221718267077179,IberCaja,Marcelino Escribano Seco,415
ES7085812908440490143548,BancaMarch,Narciso Melero Milla,7481
ES5755744478672926688150,Deutsche Bank,Filomena Alcántara Lozano,164
